Domínio,Reino,Filo,Classe,Ordem,Família,Gênero,Espécie
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWC2_45_9
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWA1_45_8
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RBG_19FT_COMBO_47_8
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium CG_4_10_14_0_2_um_filter_39_14
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWA1_39_12
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_38_26b
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RBG_16_36_11
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWA2_44_33
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFOXYB1_FULL_38_16
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWA1_41_13b
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_44_21
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RBG_19FT_COMBO_42_9
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFOXYA1_FULL_40_18
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RBG_13_46_13
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWB1_44_11b
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_39_10b
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWC1_43_10b
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium CG22_combo_CG10-13_8_21_14_all_39_10
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWB1_39_10
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWC1_42_9
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium CG22_combo_CG10-13_8_21_14_all_45_10
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWD2_40_19
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_39_23
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWA1_41_7
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RBG_19FT_COMBO_37_29
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium CG_4_10_14_0_2_um_filter_44_9
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_12_FULL_42_9
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_12_FULL_44_11
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RBG_16_41_13
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_38_9
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_44_14
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_39_28
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWA2_40_7
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWA1_43_12
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWA1_38_8
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium CG07_land_8_20_14_0_80_44_9
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFOXYA1_FULL_48_16
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GWC1_42_13
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWB1_40_12
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFOXYA1_FULL_38_9
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GWA1_42_12
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_38_20
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWD1_38_10
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium CG06_land_8_20_14_3_00_39_27
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWB1_43_14
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_39_25
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_40_22
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWA1_39_11b
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPLOWO2_12_FULL_39_9
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium CG_4_9_14_3_um_filter_39_10
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFOXYD1_FULL_40_21
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_38_10
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_43_11
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_39_14
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFOXYB1_FULL_41_13
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWE1_45_18
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWF2_46_8
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWA1_37_8
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWB1_38_5
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWB1_38_8b
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWE2_31_6
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWB1_39_10b
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWC1_38_13
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_39_23
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_44_24b
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWA1_40_45
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWF1_40_24
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFOXYC1_FULL_46_16
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWC2_31_9
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFOXYB1_FULL_40_26
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWB1_40_101
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFOXYB1_FULL_31_120
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFOXYC1_FULL_41_14
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWA1_44_23
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_44_10
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFOXYD1_FULL_43_18
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWB1_44_11
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFOXYD1_FULL_46_19
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_39_32
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_02_FULL_38_9
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFOXYD1_FULL_41_28
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_39_17
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWC2_40_30
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWA1_33_30
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWA1_40_43
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWC2_47_16
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFOXYB1_FULL_33_9
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWD1_41_12
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GWB1_37_5
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFOXYC1_FULL_43_18
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWE1_41_24
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWA1_39_21b
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFOXYB1_FULL_47_31
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFOXYB1_FULL_42_36
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPLOWO2_02_FULL_42_10
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWF1_46_13
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWD1_31_12
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_02_FULL_39_13
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWA1_33_33
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPLOWO2_12_FULL_42_8
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFOXYD1_FULL_33_11
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_02_FULL_42_20
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWC1_30_29
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFOXYA1_FULL_43_16
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_12_FULL_40_20
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_42_67
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWD1_47_21
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_12_FULL_38_11
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RBG_16_40_11
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RBG_16_42_24
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWA2_33_28
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_12_FULL_38_9
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_42_80
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWB1_33_38
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWC2_33_12
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_12_FULL_41_24
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_39_95
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWF2_32_16
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWA2_33_20
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWB1_33_22
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWA1_34_41
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWB1_31_29
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_39_61
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWE1_35_20
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GWC2_33_12
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFOXYA1_FULL_31_71
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFOXYD1_FULL_31_53
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium GW2011_GWF1_31_35
Bacteria,Fungi,Candidatus Woesebacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFOXYC1_FULL_31_51
Bacteria,Fungi,Candidatus Gottesmanbacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Woesebacteria bacterium RIFOXYC1_FULL_31_51
Bacteria,Fungi,Candidatus Gottesmanbacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Gottesmanbacteria bacterium GW2011_GWA2_43_14
Bacteria,Fungi,Candidatus Gottesmanbacteria,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Candidatus Cloacimonas,Candidatus Gottesmanbacteria bacterium RBG_16_52_11
